patric_id,classification,product,antibiotics,feature_id,gene,genome_id,refseq_locus_tag,source,evidence,query_coverage
fig|562.23286.peg.2130,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23286.562.23286.con.0012.CDS.79070.79219.rev,,562.23286,,PATRIC,K-mer Search,
fig|562.23286.peg.4850,antibiotic inactivation enzyme,Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating,"ciprofloxacin, dibekacin, arbekacin, netilmicin, neomycin, isepamicin, sisomicin, tobramycin, amikacin, kanamycin a, gentamicin b",PATRIC.562.23286.562.23286.con.0115.CDS.1596.2195.rev,,562.23286,,PATRIC,K-mer Search,
fig|562.23286.peg.806,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.23286.562.23286.con.0004.CDS.10070.11302.fwd,,562.23286,,PATRIC,K-mer Search,
fig|562.23286.peg.3427,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.23286.562.23286.con.0033.CDS.17854.18477.fwd,,562.23286,,PATRIC,K-mer Search,
fig|562.23286.peg.3361,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.23286.562.23286.con.0031.CDS.31988.34615.rev,,562.23286,,PATRIC,K-mer Search,
fig|562.23287.peg.390,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.23287.562.23287.con.0002.CDS.8698.9855.rev,,562.23287,,PATRIC,K-mer Search,
fig|562.23287.peg.3388,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.23287.562.23287.con.0021.CDS.75874.78288.fwd,,562.23287,,PATRIC,K-mer Search,
fig|562.23288.peg.3418,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23288.562.23288.con.0026.CDS.20967.21401.rev,,562.23288,,PATRIC,K-mer Search,
fig|562.23288.peg.2374,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.23288.562.23288.con.0014.CDS.63536.63937.rev,,562.23288,,PATRIC,K-mer Search,
fig|562.23288.peg.2384,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.23288.562.23288.con.0014.CDS.74184.75347.rev,,562.23288,,PATRIC,K-mer Search,
fig|562.23288.peg.3417,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23288.562.23288.con.0026.CDS.20564.20947.rev,,562.23288,,PATRIC,K-mer Search,
fig|562.23288.peg.1828,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.23288.562.23288.con.0010.CDS.26096.27328.fwd,,562.23288,,PATRIC,K-mer Search,
fig|562.23288.peg.173,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.23288.562.23288.con.0001.CDS.176587.177435.rev,,562.23288,,PATRIC,K-mer Search,
fig|562.23289.peg.4567,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.23289.562.23289.con.0028.CDS.7274.8437.rev,,562.23289,,CARD,BLAT,90.0
fig|562.23289.peg.9,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.23289.562.23289.con.0001.CDS.8528.9685.rev,,562.23289,,PATRIC,K-mer Search,
fig|562.23289.peg.885,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23289.562.23289.con.0002.CDS.362595.362813.rev,,562.23289,,PATRIC,K-mer Search,
fig|562.23291.peg.986,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.23291.562.23291.con.0003.CDS.121460.123208.rev,,562.23291,,CARD,BLAT,100.0
fig|562.23291.peg.4897,"antibiotic target replacement protein,sulfonamide resistance gene",Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, sulfamethazine",PATRIC.562.23291.562.23291.con.0061.CDS.2336.3175.rev,,562.23291,,CARD,BLAT,100.0
fig|562.23292.peg.30,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.23292.562.23292.con.0001.CDS.36414.37577.fwd,,562.23292,,PATRIC,K-mer Search,
fig|562.23292.peg.2824,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23292.562.23292.con.0011.CDS.96578.99727.rev,,562.23292,,PATRIC,K-mer Search,
fig|562.23292.peg.1610,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.23292.562.23292.con.0005.CDS.60893.63307.fwd,,562.23292,,PATRIC,K-mer Search,
fig|562.23292.peg.2826,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23292.562.23292.con.0011.CDS.101085.101732.fwd,,562.23292,,PATRIC,K-mer Search,
fig|562.23293.peg.3024,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.23293.562.23293.con.0012.CDS.152384.152974.fwd,,562.23293,,PATRIC,K-mer Search,
fig|562.23293.peg.835,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.23293.562.23293.con.0002.CDS.353059.354222.rev,,562.23293,,PATRIC,K-mer Search,
fig|562.23293.peg.1097,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.23293.562.23293.con.0003.CDS.238929.240410.rev,,562.23293,,CARD,BLAT,100.0
fig|562.23293.peg.1356,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.23293.562.23293.con.0004.CDS.142766.144514.rev,,562.23293,,CARD,BLAT,100.0
fig|562.23294.peg.1307,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.23294.562.23294.con.0004.CDS.121048.122796.rev,,562.23294,,CARD,BLAT,100.0
fig|562.23294.peg.848,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.23294.562.23294.con.0003.CDS.5413.8517.rev,,562.23294,,PATRIC,K-mer Search,
fig|562.23294.peg.34,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23294.562.23294.con.0001.CDS.36494.36928.fwd,,562.23294,,PATRIC,K-mer Search,
fig|562.23294.peg.1458,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23294.562.23294.con.0004.CDS.290393.290542.rev,,562.23294,,PATRIC,K-mer Search,
fig|562.23295.peg.3132,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23295.562.23295.con.0013.CDS.100631.101278.fwd,,562.23295,,PATRIC,K-mer Search,
fig|562.23295.peg.483,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23295.562.23295.con.0001.CDS.488155.488373.rev,,562.23295,,PATRIC,K-mer Search,
fig|562.23295.peg.1696,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.23295.562.23295.con.0005.CDS.178564.178977.fwd,,562.23295,,PATRIC,K-mer Search,
fig|562.23295.peg.2189,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.23295.562.23295.con.0008.CDS.18131.18754.fwd,,562.23295,,PATRIC,K-mer Search,
fig|562.23296.peg.2111,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.23296.562.23296.con.0006.CDS.172252.174666.rev,,562.23296,,PATRIC,K-mer Search,
fig|562.23296.peg.1720,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23296.562.23296.con.0005.CDS.70746.71393.rev,,562.23296,,PATRIC,K-mer Search,
fig|562.23297.peg.828,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.23297.562.23297.con.0003.CDS.108041.109789.rev,,562.23297,,CARD,BLAT,100.0
fig|562.23297.peg.689,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23297.562.23297.con.0002.CDS.266534.267181.fwd,,562.23297,,PATRIC,K-mer Search,
fig|562.23297.peg.392,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23297.562.23297.con.0001.CDS.411672.413210.rev,,562.23297,,CARD,BLAT,100.0
fig|562.23297.peg.1150,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.23297.562.23297.con.0004.CDS.150254.150667.fwd,,562.23297,,PATRIC,K-mer Search,
fig|562.23297.peg.1980,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.23297.562.23297.con.0008.CDS.5423.8527.rev,,562.23297,,PATRIC,K-mer Search,
fig|562.23298.peg.3155,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.23298.562.23298.con.0018.CDS.85499.86089.fwd,,562.23298,,PATRIC,K-mer Search,
fig|562.23298.peg.2491,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23298.562.23298.con.0012.CDS.93461.94654.rev,,562.23298,,PATRIC,K-mer Search,
fig|562.23298.peg.685,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.23298.562.23298.con.0002.CDS.253957.255120.rev,,562.23298,,CARD,BLAT,90.0
fig|562.23298.peg.1936,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.23298.562.23298.con.0008.CDS.166918.167541.rev,,562.23298,,PATRIC,K-mer Search,
fig|562.23299.peg.1861,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(D)",tetracycline ,PATRIC.562.23299.562.23299.con.0009.CDS.1508.2692.fwd,,562.23299,,PATRIC,K-mer Search,
fig|562.23299.peg.4188,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.23299.562.23299.con.0032.CDS.31018.33039.fwd,,562.23299,,CARD,BLAT,100.0
fig|562.23301.peg.1309,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.23301.562.23301.con.0004.CDS.129932.132559.fwd,,562.23301,,PATRIC,K-mer Search,
fig|562.23301.peg.425,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23301.562.23301.con.0002.CDS.19106.19324.fwd,,562.23301,,PATRIC,K-mer Search,
fig|562.23301.peg.1177,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.23301.562.23301.con.0003.CDS.350230.353334.fwd,,562.23301,,PATRIC,K-mer Search,
fig|562.23301.peg.1176,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.23301.562.23301.con.0003.CDS.349061.350218.fwd,,562.23301,,PATRIC,K-mer Search,
fig|562.23302.peg.4501,antibiotic inactivation enzyme,Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I,streptomycin,PATRIC.562.23302.562.23302.con.0077.CDS.234.1037.fwd,,562.23302,,PATRIC,K-mer Search,
fig|562.23302.peg.3237,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23302.562.23302.con.0029.CDS.14616.16154.rev,,562.23302,,PATRIC,K-mer Search,
fig|562.23303.peg.3371,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.23303.562.23303.con.0011.CDS.172767.173627.fwd,,562.23303,,PATRIC,K-mer Search,
fig|562.23303.peg.2306,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.23303.562.23303.con.0006.CDS.176742.177332.fwd,,562.23303,,PATRIC,K-mer Search,
fig|562.23303.peg.32,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23303.562.23303.con.0001.CDS.37580.39118.fwd,,562.23303,,PATRIC,K-mer Search,
fig|562.23303.peg.1351,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.23303.562.23303.con.0003.CDS.222841.224589.rev,,562.23303,,CARD,BLAT,100.0
fig|562.23304.peg.956,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23304.562.23304.con.0003.CDS.100951.101598.fwd,,562.23304,,PATRIC,K-mer Search,
fig|562.23304.peg.2982,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23304.562.23304.con.0012.CDS.13141.13290.fwd,,562.23304,,PATRIC,K-mer Search,
fig|562.23304.peg.4437,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.23304.562.23304.con.0030.CDS.1322.2860.rev,,562.23304,,PATRIC,K-mer Search,
fig|562.23304.peg.450,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23304.562.23304.con.0001.CDS.417760.418194.rev,,562.23304,,PATRIC,K-mer Search,
fig|562.23304.peg.449,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.23304.562.23304.con.0001.CDS.417356.417739.rev,,562.23304,,PATRIC,K-mer Search,
fig|562.23304.peg.1494,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.23304.562.23304.con.0005.CDS.18201.18824.fwd,,562.23304,,PATRIC,K-mer Search,
fig|562.23305.peg.1003,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.23305.562.23305.con.0003.CDS.265185.266378.rev,,562.23305,,PATRIC,K-mer Search,
fig|562.23305.peg.5058,,Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole",PATRIC.562.23305.562.23305.con.0070.CDS.1918.2733.fwd,,562.23305,,CARD,BLAT,100.0
fig|562.23305.peg.617,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.23305.562.23305.con.0002.CDS.238014.239495.rev,,562.23305,,CARD,BLAT,100.0
fig|562.23305.peg.5127,antibiotic inactivation enzyme,Aminoglycoside 3''-nucleotidyltransferase (EC 2.7.7.-) => ANT(3'')-Ia (AadA family),"streptomycin, spectinomycin",PATRIC.562.23305.562.23305.con.0089.CDS.150.938.rev,,562.23305,,PATRIC,K-mer Search,
